24989,878298,750066,16363,949526|24207|280673|5060|108000|419462|786162|795617|418156|980263|774645|641068|479893|251692|442849|,426825|887109|75641|540369|560712|780040|987491|456287|642356|562987|451281|158683|421000|750736|978176|,476777|612993|53009|523488|810676|790351|610703|26396|114707|843557|150486|2551|26934|938159|152750|,252689|478284|968035|697665|30410|266613|850673|925476|16637|714399|150676|834564|896557|768383|997962|,56366|225534|315758|43040|968826|864218|357854|26791|123861|889204|244087|258627|818154|18473|960018|,146017|637805|328130|194193|664072|86596|694870|158105|28233|833105|515981|346157|538513|353376|608255|,383976|220637|744298|957050|636694|710348|655428|218659|177136|169424|119015|728819|724531|503166|707100|,744675|693148|414406|17924|9507|989506|819964|22145|29635|164559|872276|918533|821749|221852|249517|,96501|626089|373097|470084|900537|627480|605302|179401|231011|956893|534272|976782|297593|983037|152731|,25436|2785|498247|610280|245408|45864|287383|370676|176131|30510|676724|40238|522711|433842|706201|,194114|645293|847862|408209|874518|784963|542671|530491|539808|786586|741067|174573|329058|484838|160126|,459701|514179|970719|216683|147579|116555|71733|275404|918530|765691|344544|958143|698829|323591|291797|,1605,137227,12246,1569,52054046048049000000000000000000000000001565,55056048052054046051055000000000000000001565,48046048055000000000000000000000000000001565,48046048057000000000000000000000000000001565,79000000000000000000000000000000000000001565,80000000000000000000000000000000000000001565,49057057054045048057045050055000000000001565,49057057054045049050045049058000000000001565,49057057054045049048045050055000000000001565,68069076073086069082032073078032080069083649,65073083000000000000000000000000000000001565,104101032099097114101102117108108121032103565,52
415821,158430,633585,177364,64407|855002|65091|625758|862367|578504|712617|918469|445552|46456|288553|509403|347243|386240|573119|,896780|87664|95522|494873|93256|206949|15817|105131|299160|320806|302706|823216|423890|695113|301608|,72447|663336|604428|301543|364998|604634|549470|268898|567909|19020|407110|551328|308585|647730|723188|,662785|45027|464423|830883|847391|186148|819293|385639|407952|304536|47983|46616|582855|992189|192595|,747739|835674|312062|212843|92554|384030|323120|308282|259647|676526|64296|943731|762434|408267|685366|,873965|878284|577053|718595|66996|763448|480472|71555|189241|997573|634810|546518|908457|583818|667568|,226945|397275|25783|878104|122115|675938|81475|293090|669655|668162|32823|632592|139078|108096|98455|,31452|528101|953938|726760|624696|942002|500406|826659|665648|792903|13407|869492|810732|915129|62601|,722671|205393|669008|164270|32336|813768|789410|224913|497517|319318|434382|423735|567738|897130|108242|,819445|642489|16438|159818|970149|137980|275061|575046|957618|485016|786762|460550|475859|97384|25289|,379028|133717|363835|548303|251390|245584|588187|862987|3439|974907|301179|530976|68650|551324|898236|,583267|57250|533976|557212|292159|150136|862312|81275|391480|723793|129068|456395|415884|948499|441113|,1605,42746,7749,1570,51050046048049000000000000000000000000001565,51053056055055046055055000000000000000001565,48046048056000000000000000000000000000001565,48046048054000000000000000000000000000001565,79000000000000000000000000000000000000001565,80000000000000000000000000000000000000001565,49057057054045049048045048051000000000001565,49057057054045049050045049058000000000001565,49057057054045049048045049053000000000001565,67079076076069067084032067079069000000001565,77065073077000000000000000000000000000001565,104101111100111108105116101115032115108102667,53
882324,226485,61501,977423,484514|660812|411361|40518|679244|822215|395390|319718|398817|64035|960062|916789|180400|607773|4040|,231722|16884|353434|205443|914593|255130|596966|973801|274728|433457|951705|158787|790134|675117|92374|,859270|592379|469336|111341|47882|114771|528406|973856|864867|142868|932819|995331|271006|795718|143051|,713532|863514|200370|806645|446634|436288|742035|942541|294434|20320|558698|54461|679253|742249|690989|,11815|803341|446277|794399|318865|403990|498255|24251|346286|652345|338034|940106|561285|475236|620831|,166484|714496|681829|504362|518771|899283|966677|318658|289090|154503|148690|535435|682485|381666|410980|,337626|735299|978165|999041|560844|363069|575682|425259|373891|54594|142855|44791|502782|620939|828780|,345322|157268|805410|501956|83836|541965|883888|391555|323518|483421|843699|548733|124823|177470|100942|,661847|516458|267049|42042|110220|890707|612400|500827|644446|165777|447995|749037|799703|967998|171549|,836061|977530|597304|987858|252916|610763|221924|903511|137454|385272|503625|428582|30761|120163|53783|,837325|118649|12621|180619|815274|874328|276704|754346|702405|862651|345880|975210|787914|482815|334032|,174384|555745|532866|300645|218868|33324|15|930697|577474|31068|168753|456870|617305|314417|788456|,1605,110604,20615,1571,52051046048049000000000000000000000000001565,52053048050050046050058000000000000000001565,48046048050000000000000000000000000000001565,48046048050000000000000000000000000000001565,79000000000000000000000000000000000000001565,80000000000000000000000000000000000000001565,49057057054045049048045049056000000000001565,49057057054045049049045049053000000000001565,49057057054045049048045050055000000000001565,67079076076069067084032067079069000000001565,77065073077000000000000000000000000000001565,121108121032114101103117108097114032106001565,54
764780,401526,798156,568954,972665|919787|350834|543648|481188|997544|317663|316449|446502|837467|4804|662397|128934|372660|135136|,356991|968480|462529|593782|545781|147633|899449|307824|451708|875521|977492|230480|356661|781|754647|,262799|693588|494096|842606|579988|376151|744141|639857|601362|208659|324156|917449|264318|36649|584334|,842796|20588|478168|397023|952323|984069|322349|156920|512045|187687|605269|893373|942365|225369|797267|,79417|738527|958057|931980|151556|750520|675301|548159|355727|785066|231090|7699|27532|775254|898252|,730953|217852|929276|813658|647633|573078|213534|849197|261944|783825|1476|129813|391870|915151|125912|,161184|461190|383974|684657|877808|714918|989707|885037|504312|918302|659421|572407|776467|805478|733132|,335592|195456|746080|120932|834313|574014|196205|470522|105655|516224|329564|422065|768991|589326|386364|,125417|274217|265336|954578|989509|985202|586615|37094|972952|30897|765537|696184|304492|701435|729160|,876624|883630|910177|473585|212723|348537|550967|218284|263921|357949|63920|993557|279451|463052|446693|,747557|566675|642369|804020|605173|666172|190605|458373|407441|844688|557215|331432|159157|624015|996591|,755994|143335|899541|690984|236967|715632|143493|180464|514473|928632|35745|197397|891246|588413|311804|,1605,190301,15311,1572,52048046048049000000000000000000000000001565,55050057052057046050049000000000000000001565,48046048055000000000000000000000000000001565,48046048054000000000000000000000000000001565,79000000000000000000000000000000000000001565,80000000000000000000000000000000000000001565,49057057054045049050045048057000000000001565,49057057054045049048045050051000000000001565,49057057055045048049045048050000000000001565,67079076076069067084032067079069000000001565,65073083000000000000000000000000000000001565,113117105099107108121032105114111110105100598,55
159573,146871,658224,378694,449418|196317|809004|695750|157168|237519|973651|489255|962069|492534|948679|609257|70044|716281|301314|,300600|582573|761692|872851|38682|897980|262659|738038|78017|32565|195221|688078|436928|149377|123196|,740673|115355|886008|215752|128176|376439|41891|769139|599698|996656|917740|469887|237164|190345|852581|,786364|375215|907326|717745|583398|477741|727862|850323|43498|380025|811796|853649|506313|544859|190573|,93060|200022|819885|410196|112447|534105|229206|230800|634010|269206|761376|49455|792346|257383|470903|,584244|139198|828038|473536|528491|578216|256743|792595|294174|585574|784578|962263|86944|517085|975726|,741177|154822|422801|646249|677065|626870|872339|16052|876017|971735|595528|772059|231250|104488|546833|,158803|624956|50732|393052|142843|356682|359555|177927|545733|235416|234453|656940|460654|871907|180519|,109197|787177|821883|895567|139997|366362|368999|43012|908905|990781|825877|904463|211041|768423|323644|,838366|135559|578917|746960|191351|317107|925825|635553|413130|248640|615971|406801|473119|591511|19347|,890352|673902|364758|599260|443190|443917|756444|437900|737884|217476|548084|767641|615447|504124|170971|,272478|827506|760854|701871|781506|117382|310361|440247|452985|220825|840195|594057|727396|361489|906240|,1630,173468,13469,1567,50049046048049000000000000000000000000001565,52049052053049046057049000000000000000001565,48046048054000000000000000000000000000001565,48046048051000000000000000000000000000001565,83000000000000000000000000000000000000001565,71000000000000000000000000000000000000001565,49057057052045048057045051049000000000001565,49057057052045048057045049057000000000001565,49057057052045049048045050055000000000001565,68069076073086069082032073078032080069083649,82069071032065073083000000000000000000001565,99104032115108121108121032102105110097109610,56
632540,57748,317715,656120,78506|250796|205181|939459|284417|31524|755324|250040|549991|490474|593226|780003|384744|543459|499783|,992660|801086|232207|800755|546836|623195|38602|124486|14707|419669|849198|997228|603133|415278|24470|,979680|158731|506175|45822|549988|235701|403009|710214|762458|675429|578104|817749|293059|848071|343741|,818074|410193|341916|804006|391918|682538|617838|160660|693525|159228|221534|798424|226148|171959|570841|,96194|754364|440300|662185|307528|588980|310848|667367|640656|496597|322252|831567|904090|457726|537685|,773804|30541|50280|650275|61426|360541|578692|609536|750954|607061|520641|826574|526024|210246|383466|,487365|274264|801292|626795|580809|702935|478905|462195|875876|230814|766625|901173|484261|313081|312130|,496714|948756|172374|312525|210929|926544|355545|174677|829238|434183|875084|460115|844016|684626|861364|,53844|83107|186283|71999|625920|278598|351692|970265|180615|869984|970021|475357|133289|202316|850872|,833641|657122|549659|670549|46410|12593|241944|165101|986070|577924|665382|482518|418841|920834|558854|,969946|650407|330484|816693|363644|538641|371921|653170|825352|700082|364516|446173|502678|905833|743708|,268923|899419|820705|171440|252886|434731|832075|751661|308738|320463|758573|192093|638138|671294|334484|,1631,120954,10965,1567,50054046048049000000000000000000000000001565,51054053057049046056057000000000000000001565,48046048052000000000000000000000000000001565,48046048052000000000000000000000000000001565,66000000000000000000000000000000000000001565,71000000000000000000000000000000000000001565,49057057053045048052045050049000000000001565,49057057053045048052045050054000000000001565,49057057053045048053045049052000000000001565,78079078070000000000000000000000000000001565,84082085067076000000000000000000000000001565,112101110100105110103032100101112111115106682,57
413269,247848,117308,579877,365468|86339|225868|604690|901683|153299|585555|394920|34822|807248|66187|867140|368109|954984|942240|,288294|876511|611872|969643|780829|180852|419730|810312|173154|710676|547796|16086|794881|925953|518329|,500874|268786|87103|287537|532976|648326|713180|384844|253952|906301|309087|587227|630809|619892|254865|,134903|826268|958523|324706|76699|103464|33157|403706|245996|638125|661305|285918|474330|141359|83301|,884154|524062|655001|664082|376081|994403|383483|404786|33790|749441|451490|908726|341349|768228|178003|,381692|472124|925195|368675|308326|347952|636077|760950|413510|722677|824374|10898|248821|681645|98286|,246943|639875|523700|773243|683773|75784|972358|585341|920386|245849|331341|464535|896911|572502|751115|,8910|562894|461409|294881|801673|433930|603305|234746|926456|268522|531684|706455|526098|873675|772123|,835575|733878|690937|366303|181154|186547|633802|455705|517842|81763|445336|891391|664063|14194|842009|,759011|143430|235900|543965|940837|739061|99220|263267|118409|881205|555938|873047|605411|934420|261732|,324716|422511|736431|685269|414546|21821|52856|310570|121172|570377|25770|98297|552017|876585|29510|,59957|774805|382111|69384|233108|296660|965710|239147|890705|60034|665866|723350|377869|667090|40328|,1631,149196,19211,1568,50050046048049000000000000000000000000001565,51054057048055046056055000000000000000001565,48046048049000000000000000000000000000001565,48046048054000000000000000000000000000001565,79000000000000000000000000000000000000001565,80000000000000000000000000000000000000001565,49057057053045048055045049056000000000001565,49057057053045048054045048053000000000001565,49057057053045048055045049058000000000001565,67079076076069067084032067079069000000001565,70079067000000000000000000000000000000001565,32105100101097115046032115112101099105098674,58
676386,49745,333001,909236,357704|733294|917949|844706|1132|297669|790831|228252|67648|104163|53250|65626|3350|684356|328664|,259279|946887|559417|577864|2336|243897|601316|147581|891695|421391|397471|244206|247510|733107|370428|,48949|917808|742713|625255|274319|912209|280304|204712|677295|270293|452298|763333|476351|855702|991589|,610820|139188|226999|650805|398862|668620|285341|184528|649199|997479|395838|161750|275322|178943|185681|,663035|334410|770310|252517|211699|564323|564059|627918|244473|378358|332392|516729|40699|585859|352218|,878433|158181|338009|678142|98714|899848|190137|607989|165643|746535|305177|862995|39097|645662|816708|,851354|722750|718896|538398|17614|176088|171179|152966|765429|365789|556858|610196|756205|91661|922119|,239745|72681|522368|966090|217830|231370|468798|312819|384797|368662|682221|997616|996996|119383|622757|,309979|188640|481746|656608|105092|866333|879267|15309|110742|499507|294322|339715|315496|705445|356692|,703826|536738|559524|508864|371190|975498|866128|755627|940837|876074|206814|970883|583175|982752|414420|,889285|271366|750914|24625|59004|587963|10347|461419|335383|447431|169383|647888|353253|760579|196855|,429070|934511|788879|414273|182670|714162|430279|190039|98810|846711|489364|531298|318816|727441|923422|,1631,4341,9342,1569,50049046048049000000000000000000000000001565,51053050051051046049056000000000000000001565,48046048058000000000000000000000000000001565,48046048056000000000000000000000000000001565,79000000000000000000000000000000000000001565,80000000000000000000000000000000000000001565,49057057053045048055045048055000000000001565,49057057053045048053045049053000000000001565,49057057053045048055045051050000000000001565,68069076073086069082032073078032080069083649,82065073077000000000000000000000000000001565,98111118101032116104101032101118101110033678,59
881066,26158,309555,220895,798213|257117|60907|870675|477531|94507|818559|503500|405649|203264|445858|891809|613914|94386|794643|,575110|408150|595300|970003|850743|660197|717001|750017|958479|43661|260742|655891|275189|891460|881270|,534131|146549|308634|517575|355444|93997|983301|736065|949615|801502|153675|797159|118846|686754|212294|,12726|464980|527037|127447|609482|301752|376395|183786|784928|769820|112153|186529|926006|956446|482448|,130975|371471|411034|124876|158900|453523|123050|929740|822240|491794|379451|496449|468550|748457|65677|,226441|544366|454781|992646|228789|282615|766181|337396|804550|230871|691428|851806|239671|592080|842771|,624389|348276|647474|728862|960828|422952|408903|842149|345377|158516|847966|741826|707767|943931|304759|,596650|843233|124698|499656|636524|232829|161717|261674|333335|218139|235181|965795|285945|564313|959917|,500240|296513|709917|193188|26799|451846|914733|601741|148039|620896|831342|511849|920628|258036|736823|,80591|718547|183758|852113|413529|396870|151399|395213|856384|38436|484293|335426|203074|977280|863554|,220130|999039|559060|519332|130744|52068|597899|629995|635969|799358|93544|67434|293348|660656|162326|,394125|638542|1728|803340|288377|675182|363147|381276|910737|484810|971481|540121|751252|570813|245515|,1632,231801,16813,1567,51049046048049000000000000000000000000001565,51054049050049046056051000000000000000001565,48046048049000000000000000000000000000001565,48046048057000000000000000000000000000001565,83000000000000000000000000000000000000001565,71000000000000000000000000000000000000001565,49057057052045048050045049058000000000001565,49057057052045048051045049050000000000001565,49057057052045048050045050049000000000001565,84065075069032066065067075032082069084086648,82065073077000000000000000000000000000001565,117116032116104101032117110117115117097109598,60
654691,60963,847949,166961,556113|975264|648493|807480|330553|33587|100748|426624|871966|27430|477143|601356|566071|221104|973010|,772179|681816|775695|967182|651443|483712|465038|484040|845253|569022|142694|911326|254859|690624|150593|,886127|274566|848505|424921|397837|157797|102126|69375|680737|526167|889118|193592|374556|573889|700108|,866370|685718|532428|616554|136116|218949|49877|468579|546051|494618|261256|314373|437729|985915|201223|,360458|376447|758809|380547|494978|438964|161199|776430|885854|246326|50582|962055|13979|112388|457158|,57236|511048|765478|439853|609070|340854|768780|203493|40566|794428|728084|587990|366502|967332|726183|,42792|418050|313782|40899|527202|364460|250142|239955|581732|403991|177340|729593|445949|920148|949193|,496750|476458|551560|607905|52097|861932|633087|959089|6523|264005|851673|461629|989988|99214|287586|,344398|158302|978680|930752|110071|633262|521309|796741|228099|25755|670914|98852|891645|986223|948524|,591809|670236|364570|252315|666785|514120|893366|638823|48001|452749|951142|120182|907650|907227|880023|,629400|284737|97591|776680|481919|962693|429762|807398|79518|782098|813732|6832|770780|551450|563989|,198970|154229|233747|263752|97644|675054|866980|629428|512490|658931|691257|854144|984687|680014|214133|,1632,348543,8544,1568,52049046048049000000000000000000000000001565,56050057056050046051055000000000000000001565,48046048053000000000000000000000000000001565,48046048056000000000000000000000000000001565,66000000000000000000000000000000000000001565,71000000000000000000000000000000000000001565,49057057052045048050045050050000000000001565,49057057052045048051045048050000000000001565,49057057052045048051045049057000000000001565,67079076076069067084032067079069000000001565,65073083000000000000000000000000000000001565,32114101103117108097114032100102000000001565,61
819594,450578,556998,152903,31188|270379|38162|164118|415115|368399|686904|936342|955957|604982|745351|877116|275767|59262|901101|,476622|252801|744649|81334|521171|512535|542273|324898|249130|91196|123771|886241|288503|418493|959289|,675885|324280|972503|647754|370052|724086|686470|75596|737729|983766|512427|718802|208470|538063|178520|,811936|831336|395318|706812|113747|778311|675380|971750|229406|975881|170394|852727|664366|437442|828875|,785769|758255|891361|988951|618422|445928|321258|885225|971942|905602|311115|357142|557944|215974|948126|,842005|645100|842627|529338|344334|132779|305455|105078|131083|345620|806181|63099|715147|190244|440685|,158277|26869|79681|433305|977526|400618|615843|760875|207191|308787|26976|746132|891052|516378|358802|,975959|936242|406420|920678|588|42999|136603|856836|486081|60630|179482|722326|294715|271438|168066|,754680|538074|178943|586106|250810|164058|490688|494771|585172|846838|413855|875225|36519|66215|132278|,720741|467436|126794|338726|264847|982715|300639|431923|922017|801530|970605|436412|674919|800032|27652|,106901|899395|475301|103642|763779|482589|870536|883095|678739|946679|730556|118124|241367|720606|856112|,337310|799422|3388|391802|381345|372623|553291|868063|909599|666178|442084|818881|775064|580795|247733|,1633,44837,19844,1567,52046048049000000000000000000000000000001565,52056053055046048057000000000000000000001565,48046048058000000000000000000000000000001565,48046048053000000000000000000000000000001565,79000000000000000000000000000000000000001565,80000000000000000000000000000000000000001565,49057057055045048052045049056000000000001565,49057057055045048049045051050000000000001565,49057057055045048052045050049000000000001565,78079078070000000000000000000000000000001565,83072073081000000000000000000000000000001565,32099097106111108101032116104105110108122598,62
104230,437859,717539,459537,200609|61842|530853|332706|101343|976051|611970|25465|73039|105779|283026|323014|768303|561630|424984|,213923|705200|84033|65408|158794|823493|224433|101047|951592|288333|282148|570023|921673|525915|760828|,278350|586802|134238|960484|738938|405005|557682|558803|662691|986111|205058|332974|663525|275734|45271|,616778|304088|67038|567298|807951|730574|13523|276194|522296|851368|516400|368595|925366|658261|288998|,536883|875252|158696|797800|134738|205366|416405|533923|275958|550299|853449|806603|602439|210689|263651|,143121|961373|27719|822546|939056|496293|662445|541580|449127|660394|636888|127399|494593|998022|502771|,68696|606480|823972|605359|555591|211128|490224|458026|270091|382951|960606|387885|37703|815842|588564|,335760|771424|970555|291765|718584|827354|88799|388747|634753|723982|395|129360|435638|52042|426463|,967129|123709|416581|30859|600416|645072|458557|666278|524204|356710|658095|805981|921055|185456|367346|,732104|692508|260159|334193|328024|581075|93698|75779|593645|692458|772909|878633|949060|992713|741430|,374179|75150|903170|72569|734959|160731|303452|460284|629407|945013|29115|465868|538774|427274|219373|,788806|174430|657665|855571|178994|939049|654957|414506|65737|694179|291679|55925|755543|308592|767829|,1633,41951,11956,1568,49050046048049000000000000000000000000001565,49053057048052046053055000000000000000001565,48046048058000000000000000000000000000001565,48046048054000000000000000000000000000001565,79000000000000000000000000000000000000001565,80000000000000000000000000000000000000001565,49057057055045048049045050056000000000001565,49057057055045048050045050050000000000001565,49057057055045048050045050051000000000001565,78079078070000000000000000000000000000001565,82069071032065073083000000000000000000001565,32101118101110032112097099107097103101116598,63
300745,407995,728775,810705,646964|403660|1514|266949|969035|780246|266433|869738|145487|65218|450962|868656|155963|920979|41632|,902224|351917|122445|328797|491517|687918|642032|68236|471736|32|270242|222392|239171|827011|3370|,374858|759277|156260|485784|686347|829452|476450|99779|330679|857161|199646|552875|888634|744405|318782|,806588|966794|246138|623006|33716|907872|109260|4245|647323|939156|340606|484575|524081|679380|539729|,361452|679718|153216|779366|284996|277955|931685|828021|568149|286950|556629|28822|659995|753450|804895|,754301|486954|657189|519985|130563|924251|383627|922182|962847|363217|200879|800461|983411|693222|752042|,509528|966787|532599|487700|281725|105088|540041|5743|687117|692290|125015|136164|445102|227861|280761|,454693|412312|28010|130610|282801|643688|189295|172886|154870|145252|57465|395670|781008|984396|617500|,66154|570160|138841|630365|613274|426264|304981|881919|262888|19714|25814|587449|733213|575776|169496|,461833|946095|652863|727030|51298|346891|629893|576325|740225|836997|297497|583565|170014|825754|978529|,179749|12477|100190|810214|62186|885475|149702|67797|136284|434854|272468|250719|899925|940958|604571|,821119|817062|415288|923630|641115|311119|974377|195945|249284|771739|200254|894939|201240|877526|953298|,1633,348766,13784,1569,53046048049000000000000000000000000000001565,54050051053046057054000000000000000000001565,48046048052000000000000000000000000000001565,48046048056000000000000000000000000000001565,79000000000000000000000000000000000000001565,80000000000000000000000000000000000000001565,49057057055045048050045050049000000000001565,49057057055045048050045049051000000000001565,49057057055045048050045050050000000000001565,68069076073086069082032073078032080069083649,84082085067076000000000000000000000000001565,121032117110117115117097108032112097099108663,64
575823,550215,541164,79834,945654|486578|967008|50138|476018|304239|482853|298234|965633|618345|978844|174131|657732|214757|608939|,839332|530987|290271|373174|338561|185663|370387|942013|812650|770508|508247|885138|893978|517481|383205|,746229|497910|607206|120695|988110|961669|986768|570443|363398|43391|780643|199750|90178|707454|534605|,881333|938876|461905|695387|107182|838208|315888|992898|807253|710721|363273|567436|975354|543062|669881|,447070|890208|94996|859286|621282|837977|998856|400489|843861|999180|427153|449721|216430|253529|129112|,719810|261226|651411|325294|356805|762673|165356|70144|236217|366118|954607|873145|274655|567056|676774|,681460|877427|92832|381083|204445|598782|304798|502204|615203|188680|539636|726359|881627|277355|214871|,520325|603188|632387|327566|963428|829203|218946|428384|100605|883723|176352|944414|746500|554362|558127|,57994|387133|247043|609356|477347|283451|614563|280370|898702|622339|719794|737832|247203|742352|189113|,546779|721|509296|678186|862854|928110|191244|771008|196493|820126|11653|176308|170|447263|574137|,268633|307326|108912|526948|94356|435273|213532|823331|440316|148341|315495|231444|182538|304333|994195|,540698|920957|387339|931727|832381|761293|853262|105021|727790|396809|661930|54815|138343|45327|231834|,1633,176594,16595,1570,52052046048049000000000000000000000000001565,52056053051050046056057000000000000000001565,48046048057000000000000000000000000000001565,48046048055000000000000000000000000000001565,79000000000000000000000000000000000000001565,80000000000000000000000000000000000000001565,49057057055045048051045049057000000000001565,49057057055045048049045050058000000000001565,49057057055045048052045049052000000000001565,68069076073086069082032073078032080069083649,82065073077000000000000000000000000000001565,115101032113117105099107108121032097098112684,65
9565,199025,229480,402576,895285|1023|956350|199789|188607|38456|164154|717260|265244|87058|617598|693945|401787|51290|995068|,392704|642887|138896|748913|237407|601137|396206|425346|860125|208853|215881|329393|896372|822027|658001|,12028|273001|616397|631987|564946|256189|730688|931485|761842|913596|149089|810977|885923|59378|403725|,50803|293194|447101|331692|712397|648235|896382|517436|617074|995391|240617|116022|90318|151405|356860|,400478|581820|629545|516685|97196|806882|565350|615803|65234|243319|1529|870598|585962|383205|19723|,179835|210494|857610|857659|189320|821171|504344|896142|669934|294802|903131|559187|954323|61940|755354|,565208|537207|225930|152791|282370|382335|718726|333362|965901|754925|803178|431722|141537|823921|288555|,58946|925197|29784|802561|889474|984226|431139|600398|830036|699054|857907|885800|110095|561876|583519|,888005|421458|491653|592488|882754|377862|102813|723460|131536|443525|930716|599062|784316|302745|350463|,980607|703321|123420|670714|149838|505227|120191|247253|631763|937139|566759|873888|959249|381554|47666|,99668|683409|861084|522648|339976|448531|698427|418988|637837|264992|912125|687232|493414|615675|854267|,847464|297063|103286|836198|102424|291625|692384|223376|817255|617191|359388|222676|112308|291704|586637|,1633,82792,17805,1571,50051046048049000000000000000000000000001565,50055055054054046048055000000000000000001565,48046048054000000000000000000000000000001565,48046048056000000000000000000000000000001565,79000000000000000000000000000000000000001565,80000000000000000000000000000000000000001565,49057057055045048052045049058000000000001565,49057057055045048050045049053000000000001565,49057057055045048053045048055000000000001565,68069076073086069082032073078032080069083649,82069071032065073083000000000000000000001565,108121032114101103117108097114032100101113677,66
246884,297575,978473,426157,148909|402769|16694|952573|848681|402477|745957|473238|936960|744136|744448|469791|447644|215164|724077|,165848|940488|327064|860395|47314|208771|211164|346859|390529|937831|616799|371529|847594|428785|908179|,620453|991094|930412|357665|907234|245993|833407|220206|650171|993004|536015|641535|4925|402566|817362|,310073|93733|593513|292338|307073|40662|495337|552665|543874|433718|182023|981983|622029|78759|123244|,785742|845146|371037|671857|46350|775084|441313|231771|712306|809811|117665|367908|76445|152587|728753|,623668|939346|237122|86370|992623|926488|687223|292157|441383|14726|270910|563485|497138|427056|490464|,588198|993431|710510|220575|333734|278754|964742|212246|532934|362135|416949|877695|181100|844227|842143|,789647|103857|426606|965264|625980|916026|693740|975982|914206|304821|642899|322558|969651|400818|567878|,798031|594621|320859|559472|139142|859974|827410|578189|639431|120196|636837|488226|887997|133719|372208|,327117|630855|108782|283600|834231|965120|451274|786559|620965|841320|323099|338513|116334|193076|754118|,492170|600711|196654|41352|710810|782458|237130|647668|534902|674485|781575|407704|163219|513599|452350|,34110|242241|67525|294347|191182|833635|483539|832341|280145|328263|7262|545339|228624|857318|489469|,1633,358177,3195,1572,50057046048049000000000000000000000000001565,52056051054048046052049000000000000000001565,48046048051000000000000000000000000000001565,48046048054000000000000000000000000000001565,79000000000000000000000000000000000000001565,80000000000000000000000000000000000000001565,49057057055045048049045050054000000000001565,49057057055045048049045050056000000000001565,49057057055045048049045050056000000000001565,68069076073086069082032073078032080069083649,70079067000000000000000000000000000000001565,117108116105112108105101114115033000000001565,67
275420,330522,450297,145528,918979|411237|927541|833657|20846|595596|339493|428768|958841|717367|508899|109746|861932|3353|682163|,337969|996126|239506|907068|975238|733443|754356|11492|985051|466585|756130|716615|482885|462892|624724|,234579|579103|595969|131000|681219|944114|590693|403123|689205|689424|591186|508549|930410|202752|121466|,549835|111450|486163|412211|998301|438834|528021|818304|343127|155243|924703|193016|611958|415816|968074|,930198|115864|360172|33534|49948|959141|48853|749992|332260|544013|779769|657737|356100|819815|98939|,620075|912477|958585|564746|912112|67712|838421|166487|97603|89470|617952|461808|779119|237835|855150|,34686|442126|186894|160137|523095|20953|353992|875665|448769|137119|696478|877117|167300|614161|941380|,936319|464491|926714|486152|8582|901847|906699|714553|469277|801023|702356|884914|249073|950151|561743|,392006|314223|817084|824343|339785|988044|219562|790646|705273|830302|988826|581275|13192|398695|716012|,681642|756423|154931|720141|905134|472560|972823|144468|995498|295952|413209|827902|377229|585231|269230|,95236|896067|520670|201502|725719|505896|371515|822596|813944|94999|690660|280369|577397|405921|851030|,936689|622787|465946|827520|487013|722677|355405|707785|839183|387287|13263|435707|787565|490793|687089|,1634,15701,20702,1567,51046048049000000000000000000000000000001565,51049052055046051058000000000000000000001565,48046048054000000000000000000000000000001565,48046048051000000000000000000000000000001565,79000000000000000000000000000000000000001565,80000000000000000000000000000000000000001565,49057057056045048055045048053000000000001565,49057057056045048054045048054000000000001565,49057057056045048055045050050000000000001565,78079078070000000000000000000000000000001565,82065073077000000000000000000000000000001565,102117108108121032115112101099105097108033671,68
352522,313788,300667,116815,865413|758045|226082|754117|497304|991125|600980|138817|144251|5359|408101|797300|894331|404860|515167|,249379|331555|426235|866167|826522|526471|879443|704946|781759|612332|489148|19988|966468|289943|775294|,544576|606134|372209|677906|721265|435251|185043|870629|734867|839352|331764|874682|625535|926296|817324|,744174|887826|610569|313700|719447|559081|380505|523229|177478|796858|34622|661785|915308|461778|536970|,436713|352665|489639|517949|8852|79327|987033|928309|318945|663189|250698|302400|79682|244984|979222|,442130|322525|613355|932593|532242|945400|653535|56220|673230|812159|250893|111620|331087|710325|218208|,236151|683784|667445|514801|570115|286376|108068|608106|257773|619023|732214|488587|371019|223580|943833|,474123|527743|687269|78273|962902|223312|451392|933649|279925|296102|35326|689827|566412|62050|863928|,272436|186940|295448|224321|655855|456937|157482|38651|216468|218710|25282|839621|693957|986859|2859|,407570|675565|450265|429196|637013|755085|874644|990467|797464|85029|834943|420186|620|410811|83302|,785257|125435|262539|55268|109448|607033|62923|389669|252142|341177|354713|603910|292203|454108|667011|,590873|421758|696164|341811|655876|265492|592998|608309|186632|407262|407518|570086|967008|3213|220189|,1634,351925,6977,1568,52054046048049000000000000000000000000001565,54052056050057046054053000000000000000001565,48046048051000000000000000000000000000001565,48046048054000000000000000000000000000001565,79000000000000000000000000000000000000001565,80000000000000000000000000000000000000001565,49057057056045048054045050055000000000001565,49057057056045048054045048056000000000001565,49057057056045048055045048054000000000001565,78079078070000000000000000000000000000001565,77065073077000000000000000000000000000001565,32114101113117101115116115032097114101033683,69
