-24950,-742637,-739386,-16360,-949474|-24153|-280627|-5012|-107952|-418463|-785163|-794618|-417157|-979264|-773646|-640069|-478894|-250693|-441850|,-426770|-887053|-75593|-540317|-560658|-779994|-987440|-456233|-641357|-561988|-450282|-157684|-420001|-749737|-977177|,-476729|-612947|-52961|-523434|-809677|-789352|-609704|-25397|-113708|-842558|-149487|-1552|-25935|-937160|-151751|,-252641|-478238|-967987|-697609|-29411|-265614|-849674|-924477|-15638|-713400|-149677|-833565|-895558|-767384|-996963|,-56288|-224535|-314759|-42041|-967827|-863219|-356855|-25792|-122862|-888205|-243088|-257628|-817155|-17474|-959019|,-145938|-636806|-327131|-193194|-663073|-85597|-693871|-157106|-27234|-832106|-514982|-345158|-537514|-352377|-607256|,-383927|-220580|-744241|-956996|-636649|-710300|-655371|-218614|-177086|-169370|-118016|-727820|-723532|-502167|-706101|,-744626|-693091|-414349|-17870|-9462|-989457|-819914|-22100|-29586|-164502|-871277|-917534|-820750|-220853|-248518|,-96452|-626032|-373040|-470030|-900492|-627431|-605254|-179356|-230961|-956839|-533273|-975783|-296594|-982038|-151732|,-25368|-2716|-498171|-610207|-245322|-45795|-287301|-370644|-176058|-30432|-676692|-40158|-522642|-433760|-706118|,-194049|-645220|-847780|-407210|-873519|-783964|-541672|-529492|-538809|-785587|-740068|-173574|-328059|-483839|-159127|,-459597|-514078|-970687|-216584|-147482|-116441|-71632|-275302|-918413|-765583|-344436|-958022|-698797|-323490|-290798|,1083,136705,11724,1047,52054046048049000000000000000000000000001043,55056048052054046051055000000000000000001043,48046048055000000000000000000000000000001043,48046048057000000000000000000000000000001043,79000000000000000000000000000000000000001043,80000000000000000000000000000000000000001043,49057057054045048057045050055000000000001043,49057057054045049050045049058000000000001043,49057057054045049048045050055000000000001043,68069076073086069082032073078032080069083127,65073083000000000000000000000000000000001043,104101032099097114101102117108108121032103043,52
-415782,-117250,-627402,-177360,-64356|-854952|-65045|-625710|-862319|-577505|-711618|-917470|-444553|-45457|-287554|-508404|-346244|-385241|-572120|,-896729|-87611|-95466|-494818|-93201|-206903|-15762|-105077|-298161|-319807|-301707|-822217|-422891|-694114|-300609|,-72399|-663290|-604380|-301488|-363999|-603635|-548471|-267899|-566910|-18021|-406111|-550329|-307586|-646731|-722189|,-662737|-44981|-464375|-830830|-846392|-185149|-818294|-384640|-406953|-303537|-46984|-45617|-581856|-991190|-191596|,-747661|-834675|-311063|-211844|-91555|-383031|-322121|-307283|-258648|-675527|-63297|-942732|-761435|-407268|-684367|,-873886|-877285|-576054|-717596|-65997|-762449|-479473|-70556|-188242|-996574|-633811|-545519|-907458|-582819|-666569|,-226896|-397218|-25726|-878050|-122070|-675889|-81427|-293045|-669607|-668112|-31824|-631593|-138079|-107097|-97456|,-31403|-528044|-953881|-726706|-624651|-941953|-500356|-826614|-665599|-792846|-12408|-868493|-809733|-914130|-61602|,-722622|-205336|-668951|-164216|-32291|-813719|-789362|-224868|-497468|-319266|-433383|-422736|-566739|-896131|-107243|,-819378|-642410|-16362|-159742|-970080|-137913|-274977|-575014|-957551|-484937|-786694|-459551|-474860|-96385|-24290|,-378951|-133652|-363762|-548227|-250391|-244585|-587188|-861988|-2440|-973908|-300180|-529977|-67651|-550325|-897237|,-583163|-57149|-533865|-557112|-292048|-150028|-862207|-81159|-391379|-723678|-129036|-456280|-415776|-948398|-441012|,1083,42224,7227,1048,51050046048049000000000000000000000000001043,51053056055055046055055000000000000000001043,48046048056000000000000000000000000000001043,48046048054000000000000000000000000000001043,79000000000000000000000000000000000000001043,80000000000000000000000000000000000000001043,49057057054045049048045048051000000000001043,49057057054045049050045049058000000000001043,49057057054045049048045049053000000000001043,67079076076069067084032067079069000000001043,77065073077000000000000000000000000000001043,104101111100111108105116101115032115108102145,53
-882285,-117447,-42452,-977418,-484462|-660761|-411315|-40470|-679196|-821216|-394391|-318719|-397818|-63036|-959063|-915790|-179401|-606774|-3041|,-231670|-16831|-353386|-205393|-914543|-255084|-596916|-973744|-273729|-432458|-950706|-157788|-789135|-674118|-91375|,-859222|-592333|-469288|-111292|-46883|-113772|-527407|-972857|-863868|-141869|-931820|-994332|-270007|-794719|-142052|,-713484|-863468|-200322|-806596|-445635|-435289|-741036|-941542|-293435|-19321|-557699|-53462|-678254|-741250|-689990|,-11737|-802342|-445278|-793400|-317866|-402991|-497256|-23252|-345287|-651346|-337035|-939107|-560286|-474237|-619832|,-166405|-713497|-680830|-503363|-517772|-898284|-965678|-317659|-288091|-153504|-147691|-534436|-681486|-380667|-409981|,-337577|-735242|-978108|-998987|-560799|-363020|-575634|-425214|-373842|-54539|-141856|-43792|-501783|-619940|-827781|,-345273|-157211|-805353|-501902|-83791|-541916|-883839|-391510|-323469|-483369|-842700|-547734|-123824|-176471|-99943|,-661798|-516401|-266992|-41988|-110175|-890658|-612352|-500782|-644396|-165723|-446996|-748038|-798704|-966999|-170550|,-835994|-977451|-597228|-987782|-252847|-610696|-221840|-903479|-137387|-385193|-503557|-427583|-29762|-119164|-52784|,-837248|-118584|-12548|-180543|-814275|-873329|-275705|-753347|-701406|-861652|-344881|-974211|-786915|-481816|-333033|,-174263|-555637|-532745|-300613|-218754|-33223|88|-930580|-577366|-30971|-168639|-456838|-617200|-313418|-787457|,1083,110082,20093,1049,52051046048049000000000000000000000000001043,52053048050050046050058000000000000000001043,48046048050000000000000000000000000000001043,48046048050000000000000000000000000000001043,79000000000000000000000000000000000000001043,80000000000000000000000000000000000000001043,49057057054045049048045049056000000000001043,49057057054045049049045049053000000000001043,49057057054045049048045050055000000000001043,67079076076069067084032067079069000000001043,77065073077000000000000000000000000000001043,121108121032114101103117108097114032106001043,54
-764741,-212791,-784411,-568948,-972613|-919739|-350788|-543600|-481140|-996545|-316664|-315450|-445503|-836468|-3805|-661398|-127935|-371661|-134137|,-356936|-968430|-462472|-593730|-545724|-147587|-899399|-307776|-450709|-874522|-976493|-229481|-355662|218|-753648|,-262751|-693542|-494048|-842552|-578989|-375152|-743142|-638858|-600363|-207660|-323157|-916450|-263319|-35650|-583335|,-842748|-20542|-478120|-396970|-951324|-983070|-321350|-155921|-511046|-186688|-604270|-892374|-941366|-224370|-796268|,-79339|-737528|-957058|-930981|-150557|-749521|-674302|-547160|-354728|-784067|-230091|-6700|-26533|-774255|-897253|,-730874|-216853|-928277|-812659|-646634|-572079|-212535|-848198|-260945|-782826|-477|-128814|-390871|-914152|-124913|,-161135|-461133|-383917|-684603|-877763|-714869|-989657|-884992|-504264|-918246|-658422|-571408|-775468|-804479|-732133|,-335543|-195399|-746023|-120878|-834268|-573965|-196157|-470477|-105605|-516174|-328565|-421066|-767992|-588327|-385365|,-125368|-274160|-265279|-954523|-989464|-985154|-586566|-37049|-972904|-30848|-764538|-695185|-303493|-700436|-728161|,-876557|-883551|-910101|-473509|-212654|-348470|-550883|-218252|-263854|-357870|-63852|-992558|-278452|-462053|-445694|,-747492|-566602|-642287|-803021|-604174|-665173|-189606|-457374|-406442|-843689|-556216|-330433|-158158|-623016|-995592|,-755881|-143218|-899436|-690885|-236860|-715524|-143372|-180432|-514368|-928518|-35634|-197287|-891141|-588314|-311772|,1083,189779,14789,1050,52048046048049000000000000000000000000001043,55050057052057046050049000000000000000001043,48046048055000000000000000000000000000001043,48046048054000000000000000000000000000001043,79000000000000000000000000000000000000001043,80000000000000000000000000000000000000001043,49057057054045049050045048057000000000001043,49057057054045049048045050051000000000001043,49057057055045048049045048050000000000001043,67079076076069067084032067079069000000001043,65073083000000000000000000000000000000001043,113117105099107108121032105114111110105100076,55
-159509,25031,-646321,-378693,-449368|-196268|-808958|-695702|-157120|-236520|-972652|-488256|-961070|-491535|-947680|-608258|-69045|-715282|-300315|,-300548|-582524|-761640|-872798|-38633|-897934|-262602|-737990|-77018|-31566|-194222|-687079|-435929|-148378|-122197|,-740625|-115309|-885960|-215699|-127177|-375440|-40892|-768140|-598699|-995657|-916741|-468888|-236165|-189346|-851582|,-786316|-375169|-907278|-717695|-582399|-476742|-726863|-849324|-42499|-379026|-810797|-852650|-505314|-543860|-189574|,-92978|-199023|-818886|-409197|-111448|-533106|-228207|-229801|-633011|-268207|-760377|-48456|-791347|-256384|-469904|,-584174|-138199|-827039|-472537|-527492|-577217|-255744|-791596|-293175|-584575|-783579|-961264|-85945|-516086|-974727|,-741128|-154765|-422744|-646197|-677020|-626822|-872282|-16007|-875966|-971687|-594529|-771060|-230251|-103489|-545834|,-158754|-624899|-50675|-393000|-142798|-356634|-359498|-177882|-545684|-235360|-233454|-655941|-459655|-870908|-179520|,-109148|-787120|-821826|-895515|-139952|-366313|-368951|-42967|-908855|-990727|-824878|-903464|-210042|-767424|-322645|,-838298|-135490|-578841|-746887|-191265|-317038|-925743|-635521|-413057|-248562|-615939|-406721|-473050|-591429|-19264|,-890270|-673833|-364687|-599228|-443125|-443844|-756362|-436901|-736885|-216477|-547085|-766642|-614448|-503125|-169972|,-272379|-827402|-760822|-701756|-781398|-117261|-310253|-440126|-452953|-220723|-840090|-593947|-727299|-361381|-906196|,1108,172946,12947,1045,50049046048049000000000000000000000000001043,52049052053049046057049000000000000000001043,48046048054000000000000000000000000000001043,48046048051000000000000000000000000000001043,83000000000000000000000000000000000000001043,71000000000000000000000000000000000000001043,49057057052045048057045051049000000000001043,49057057052045048057045049057000000000001043,49057057052045049048045050055000000000001043,68069076073086069082032073078032080069083127,82069071032065073083000000000000000000001043,99104032115108121108121032102105110097109088,56
-632475,61640,-308316,-656119,-78456|-250742|-205135|-939411|-284369|-30525|-754325|-249041|-548992|-489475|-592227|-779004|-383745|-542460|-498784|,-992609|-801032|-232154|-800698|-546787|-623149|-38546|-124430|-13708|-418670|-848199|-996229|-602134|-414279|-23471|,-979632|-158685|-506127|-45771|-548989|-234702|-402010|-709215|-761459|-674430|-577105|-816750|-292060|-847072|-342742|,-818026|-410147|-341868|-803955|-390919|-681539|-616839|-159661|-692526|-158229|-220535|-797425|-225149|-170960|-569842|,-96129|-753365|-439301|-661186|-306529|-587981|-309849|-666368|-639657|-495598|-321253|-830568|-903091|-456727|-536686|,-773734|-29542|-49281|-649276|-60427|-359542|-577693|-608537|-749955|-606062|-519642|-825575|-525025|-209247|-382467|,-487316|-274207|-801235|-626742|-580764|-702887|-478853|-462150|-875826|-230766|-765626|-900174|-483262|-312082|-311131|,-496665|-948699|-172317|-312472|-210884|-926496|-355493|-174632|-829188|-434130|-874085|-459116|-843017|-683627|-860365|,-53795|-83050|-186226|-71946|-625875|-278550|-351639|-970220|-180566|-869933|-969022|-474358|-132290|-201317|-849873|,-833563|-657043|-549581|-670480|-45411|-11594|-240945|-164102|-985071|-576925|-664383|-481519|-417842|-919835|-557855|,-969862|-650325|-330399|-816626|-363569|-537642|-370922|-652171|-824353|-699083|-363517|-445174|-501679|-904834|-742709|,-268811|-899318|-820595|-171340|-252781|-434621|-831972|-751629|-308638|-320362|-758461|-191982|-638023|-671189|-334368|,1109,120432,10443,1045,50054046048049000000000000000000000000001043,51054053057049046056057000000000000000001043,48046048052000000000000000000000000000001043,48046048052000000000000000000000000000001043,66000000000000000000000000000000000000001043,71000000000000000000000000000000000000001043,49057057053045048052045050049000000000001043,49057057053045048052045050054000000000001043,49057057053045048053045049052000000000001043,78079078070000000000000000000000000000001043,84082085067076000000000000000000000000001043,112101110100105110103032100101112111115106160,57
-413204,-100218,-99663,-579875,-365418|-86289|-225822|-604642|-901635|-152300|-584556|-393921|-33823|-806249|-65188|-866141|-367110|-953985|-941241|,-288243|-876457|-611815|-969595|-780774|-180806|-419674|-810258|-172155|-709677|-546797|-15087|-793882|-924954|-517330|,-500826|-268740|-87055|-287489|-531977|-647327|-712181|-383845|-252953|-905302|-308088|-586228|-629810|-618893|-253866|,-134855|-826222|-958475|-324653|-75700|-102465|-32158|-402707|-244997|-637126|-660306|-284919|-473331|-140360|-82302|,-884076|-523063|-654002|-663083|-375082|-993404|-382484|-403787|-32791|-748442|-450491|-907727|-340350|-767229|-177004|,-381613|-471125|-924196|-367676|-307327|-346953|-635078|-759951|-412511|-721678|-823375|-9899|-247822|-680646|-97287|,-246894|-639818|-523643|-773190|-683728|-75736|-972303|-585296|-920337|-245794|-330342|-463536|-895912|-571503|-750116|,-8861|-562837|-461352|-294828|-801628|-433882|-603251|-234701|-926408|-268470|-530685|-705456|-525099|-872676|-771124|,-835526|-733821|-690880|-366250|-181109|-186499|-633747|-455660|-517793|-81706|-444337|-890392|-663064|-13195|-841010|,-758944|-143351|-235824|-543889|-940768|-738994|-99136|-263235|-118342|-881126|-555870|-872048|-604412|-933421|-260733|,-324646|-422432|-736365|-684270|-413547|-20822|-51857|-309571|-120173|-569378|-24771|-97298|-551018|-875586|-28511|,-59925|-774700|-382011|-69283|-233011|-296545|-965664|-239115|-890590|-59922|-665765|-723251|-377764|-666993|-40220|,1109,148674,18689,1046,50050046048049000000000000000000000000001043,51054057048055046056055000000000000000001043,48046048049000000000000000000000000000001043,48046048054000000000000000000000000000001043,79000000000000000000000000000000000000001043,80000000000000000000000000000000000000001043,49057057053045048055045049056000000000001043,49057057053045048054045048053000000000001043,49057057053045048055045049058000000000001043,67079076076069067084032067079069000000001043,70079067000000000000000000000000000000001043,32105100101097115046032115112101099105098152,58
-676321,-46970,-325225,-909233,-357654|-733245|-917903|-844658|-1084|-296670|-789832|-227253|-66649|-103164|-52251|-64627|-2351|-683357|-327665|,-259228|-946834|-559367|-577813|-2285|-243851|-601267|-147526|-890696|-420392|-396472|-243207|-246511|-732108|-369429|,-48901|-917762|-742665|-625198|-273320|-911210|-279305|-203713|-676296|-269294|-451299|-762334|-475352|-854703|-990590|,-610772|-139142|-226951|-650750|-397863|-667621|-284342|-183529|-648200|-996480|-394839|-160751|-274323|-177944|-184682|,-662957|-333411|-769311|-251518|-210700|-563324|-563060|-626919|-243474|-377359|-331393|-515730|-39700|-584860|-351219|,-878354|-157182|-337010|-677143|-97715|-898849|-189138|-606990|-164644|-745536|-304178|-861996|-38098|-644663|-815709|,-851305|-722693|-718839|-538345|-17569|-176040|-171124|-152921|-765381|-365735|-555859|-609197|-755206|-90662|-921120|,-239696|-72624|-522311|-966037|-217785|-231322|-468745|-312774|-384748|-368610|-681222|-996617|-995997|-118384|-621758|,-309930|-188583|-481689|-656555|-105047|-866285|-879212|-15264|-110691|-499458|-293323|-338716|-314497|-704446|-355693|,-703758|-536669|-559448|-508791|-371104|-975429|-866046|-755595|-940764|-875996|-206782|-970803|-583106|-982670|-414337|,-889203|-271301|-750841|-24549|-58005|-586964|-9348|-460420|-334384|-446432|-168384|-646889|-352254|-759580|-195856|,-428972|-934400|-788761|-414172|-182638|-714046|-430175|-189938|-98778|-846610|-489246|-531197|-318706|-727409|-923310|,1109,3819,8820,1047,50049046048049000000000000000000000000001043,51053050051051046049056000000000000000001043,48046048058000000000000000000000000000001043,48046048056000000000000000000000000000001043,79000000000000000000000000000000000000001043,80000000000000000000000000000000000000001043,49057057053045048055045048055000000000001043,49057057053045048053045049053000000000001043,49057057053045048055045051050000000000001043,68069076073086069082032073078032080069083127,82065073077000000000000000000000000000001043,98111118101032116104101032101118101110033156,59
-881000,204077,-294308,-220894,-798162|-257068|-60861|-870627|-477483|-93508|-817560|-502501|-404650|-202265|-444859|-890810|-612915|-93387|-793644|,-575059|-408096|-595251|-969953|-850694|-660151|-716945|-749967|-957480|-42662|-259743|-654892|-274190|-890461|-880271|,-534083|-146503|-308586|-517527|-354445|-92998|-982302|-735066|-948616|-800503|-152676|-796160|-117847|-685755|-211295|,-12678|-464934|-526989|-127391|-608483|-300753|-375396|-182787|-783929|-768821|-111154|-185530|-925007|-955447|-481449|,-130893|-370472|-410035|-123877|-157901|-452524|-122051|-928741|-821241|-490795|-378452|-495450|-467551|-747458|-64678|,-226371|-543367|-453782|-991647|-227790|-281616|-765182|-336397|-803551|-229872|-690429|-850807|-238672|-591081|-841772|,-624340|-348219|-647417|-728810|-960783|-422904|-408853|-842104|-345328|-158459|-846967|-740827|-706768|-942932|-303760|,-596601|-843176|-124641|-499604|-636479|-232781|-161666|-261629|-333286|-218090|-234182|-964796|-284946|-563314|-958918|,-500191|-296456|-709860|-193136|-26754|-451798|-914683|-601696|-147989|-620848|-830343|-510850|-919629|-257037|-735824|,-80507|-718482|-183683|-852044|-413497|-396804|-151334|-395146|-856309|-38404|-484211|-335357|-202990|-977195|-863472|,-220048|-998974|-558987|-519256|-129745|-51069|-596900|-628996|-634970|-798359|-92545|-66435|-292349|-659657|-161327|,-394008|-638426|-1696|-803224|-288273|-675081|-363115|-381159|-910627|-484693|-971366|-540004|-751155|-570705|-245483|,1110,231279,16291,1045,51049046048049000000000000000000000000001043,51054049050049046056051000000000000000001043,48046048049000000000000000000000000000001043,48046048057000000000000000000000000000001043,83000000000000000000000000000000000000001043,71000000000000000000000000000000000000001043,49057057052045048050045049058000000000001043,49057057052045048051045049050000000000001043,49057057052045048050045050049000000000001043,84065075069032066065067075032082069084086126,82065073077000000000000000000000000000001043,117116032116104101032117110117115117097109076,60
-654625,286014,-840971,-166959,-556061|-975215|-648447|-807432|-330505|-32588|-99749|-425625|-870967|-26431|-476144|-600357|-565072|-220105|-972011|,-772123|-681766|-775638|-967126|-651393|-483666|-464987|-483986|-844254|-568023|-141695|-910327|-253860|-689625|-149594|,-886079|-274520|-848457|-424869|-396838|-156798|-101127|-68376|-679738|-525168|-888119|-192593|-373557|-572890|-699109|,-866322|-685672|-532380|-616499|-135117|-217950|-48878|-467580|-545052|-493619|-260257|-313374|-436730|-984916|-200224|,-360393|-375448|-757810|-379548|-493979|-437965|-160200|-775431|-884855|-245327|-49583|-961056|-12980|-111389|-456159|,-57166|-510049|-764479|-438854|-608071|-339855|-767781|-202494|-39567|-793429|-727085|-586991|-365503|-966333|-725184|,-42743|-417993|-313725|-40847|-527157|-364412|-250092|-239910|-581682|-403942|-176341|-728594|-444950|-919149|-948194|,-496701|-476401|-551503|-607853|-52052|-861884|-633036|-959044|-6475|-263956|-850674|-460630|-988989|-98215|-286587|,-344349|-158245|-978623|-930700|-110026|-633214|-521258|-796696|-228050|-25699|-669915|-97853|-890646|-985224|-947525|,-591742|-670157|-364494|-252239|-666716|-514053|-893282|-638791|-47934|-452670|-951074|-119183|-906651|-906228|-879024|,-629335|-284664|-97509|-775681|-480920|-961694|-428763|-806399|-78519|-781099|-812733|-5833|-769781|-550451|-562990|,-198938|-154115|-233646|-263649|-97527|-674946|-866883|-629314|-512458|-658831|-691156|-853145|-983688|-679015|-213134|,1110,348021,8022,1046,52049046048049000000000000000000000000001043,56050057056050046051055000000000000000001043,48046048053000000000000000000000000000001043,48046048056000000000000000000000000000001043,66000000000000000000000000000000000000001043,71000000000000000000000000000000000000001043,49057057052045048050045050050000000000001043,49057057052045048051045048050000000000001043,49057057052045048051045049057000000000001043,67079076076069067084032067079069000000001043,65073083000000000000000000000000000000001043,32114101103117108097114032100102000000001043,61
-819527,-407307,-538720,-152902,-31136|-270333|-38114|-164070|-414116|-367400|-685905|-935343|-954958|-603983|-744352|-876117|-274768|-58263|-900102|,-476570|-252745|-744596|-81279|-521125|-512487|-542217|-323899|-248131|-90197|-122772|-885242|-287504|-417494|-958290|,-675837|-324234|-972455|-647697|-369053|-723087|-685471|-74597|-736730|-982767|-511428|-717803|-207471|-537064|-177521|,-811888|-831290|-395270|-706760|-112748|-777312|-674381|-970751|-228407|-974882|-169395|-851728|-663367|-436443|-827876|,-785691|-757256|-890362|-987952|-617423|-444929|-320259|-884226|-970943|-904603|-310116|-356143|-556945|-214975|-947127|,-841926|-644101|-841628|-528339|-343335|-131780|-304456|-104079|-130084|-344621|-805182|-62100|-714148|-189245|-439686|,-158228|-26812|-79624|-433250|-977481|-400570|-615791|-760830|-207142|-308732|-25977|-745133|-890053|-515379|-357803|,-975910|-936185|-406363|-920623|-543|-42951|-136554|-856791|-486030|-60581|-178483|-721327|-293716|-270439|-167067|,-754631|-538017|-178886|-586051|-250765|-164010|-490636|-494726|-585122|-846790|-412856|-874226|-35520|-65216|-131279|,-720663|-467357|-126716|-338657|-263848|-981716|-299640|-430924|-921018|-800531|-969606|-435413|-673920|-799033|-26653|,-106818|-899323|-475228|-103562|-762780|-481590|-869537|-882096|-677740|-945680|-729557|-117125|-240368|-719607|-855113|,-337278|-799323|-3291|-391696|-381234|-372515|-553190|-868031|-909483|-666074|-441979|-818771|-774956|-580674|-247701|,1111,44315,19322,1045,52046048049000000000000000000000000000001043,52056053055046048057000000000000000000001043,48046048058000000000000000000000000000001043,48046048053000000000000000000000000000001043,79000000000000000000000000000000000000001043,80000000000000000000000000000000000000001043,49057057055045048052045049056000000000001043,49057057055045048049045051050000000000001043,49057057055045048052045050049000000000001043,78079078070000000000000000000000000000001043,83072073081000000000000000000000000000001043,32099097106111108101032116104105110108122076,62
-104163,-397474,-707149,-459535,-200560|-61792|-530807|-332658|-101295|-975052|-610971|-24466|-72040|-104780|-282027|-322015|-767304|-560631|-423985|,-213874|-705147|-83976|-65360|-158742|-823447|-224380|-100993|-950593|-287334|-281149|-569024|-920674|-524916|-759829|,-278302|-586756|-134190|-960427|-737939|-404006|-556683|-557804|-661692|-985112|-204059|-331975|-662526|-274735|-44272|,-616730|-304042|-66990|-567245|-806952|-729575|-12524|-275195|-521297|-850369|-515401|-367596|-924367|-657262|-287999|,-536805|-874253|-157697|-796801|-133739|-204367|-415406|-532924|-274959|-549300|-852450|-805604|-601440|-209690|-262652|,-143042|-960374|-26720|-821547|-938057|-495294|-661446|-540581|-448128|-659395|-635889|-126400|-493594|-997023|-501772|,-68647|-606423|-823915|-605304|-555546|-211080|-490175|-457981|-270041|-382896|-959607|-386886|-36704|-814843|-587565|,-335711|-771367|-970498|-291710|-718539|-827306|-88749|-388702|-634703|-723933|604|-128361|-434639|-51043|-425464|,-967080|-123652|-416524|-30804|-600371|-645024|-458507|-666233|-524154|-356660|-657096|-804982|-920056|-184457|-366347|,-732026|-692429|-260081|-334124|-327025|-580076|-92699|-74780|-592646|-691459|-771910|-877634|-948061|-991714|-740431|,-374097|-75081|-903099|-72537|-734894|-160658|-303370|-459285|-628408|-944014|-28116|-464869|-537775|-426275|-218374|,-788774|-174329|-657547|-855470|-178884|-939017|-654845|-414409|-65638|-694072|-291582|-55822|-755442|-308477|-767797|,1111,41429,11434,1046,49050046048049000000000000000000000000001043,49053057048052046053055000000000000000001043,48046048058000000000000000000000000000001043,48046048054000000000000000000000000000001043,79000000000000000000000000000000000000001043,80000000000000000000000000000000000000001043,49057057055045048049045050056000000000001043,49057057055045048050045050050000000000001043,49057057055045048050045050051000000000001043,78079078070000000000000000000000000000001043,82069071032065073083000000000000000000001043,32101118101110032112097099107097103101116076,63
-300678,-60795,-716557,-810702,-646911|-403614|-1466|-266901|-968036|-779247|-265434|-868739|-144488|-64219|-449963|-867657|-154964|-919980|-40633|,-902170|-351867|-122394|-328744|-491471|-687861|-641979|-67237|-470737|967|-269243|-221393|-238172|-826012|-2371|,-374810|-759231|-156212|-485733|-685348|-828453|-475451|-98780|-329680|-856162|-198647|-551876|-887635|-743406|-317783|,-806540|-966748|-246090|-622951|-32717|-906873|-108261|-3246|-646324|-938157|-339607|-483576|-523082|-678381|-538730|,-361374|-678719|-152217|-778367|-283997|-276956|-930686|-827022|-567150|-285951|-555630|-27823|-658996|-752451|-803896|,-754222|-485955|-656190|-518986|-129564|-923252|-382628|-921183|-961848|-362218|-199880|-799462|-982412|-692223|-751043|,-509479|-966730|-532542|-487645|-281680|-105040|-539991|-5698|-687067|-692242|-124016|-135165|-444103|-226862|-279762|,-454644|-412255|-27953|-130555|-282756|-643640|-189245|-172841|-154821|-145202|-56466|-394671|-780009|-983397|-616501|,-66105|-570103|-138784|-630310|-613229|-426216|-304931|-881874|-262838|-19665|-24815|-586450|-732214|-574777|-168497|,-461765|-946026|-652787|-726957|-51212|-346822|-629811|-576293|-740152|-836919|-297465|-583485|-169945|-825672|-978446|,-179665|-12395|-100105|-810147|-62111|-884476|-148703|-66798|-135285|-433855|-271469|-249720|-898926|-939959|-603572|,-820998|-817030|-415171|-923520|-640998|-311004|-974260|-195848|-249176|-771707|-200142|-894842|-201141|-877419|-953201|,1111,348244,13262,1047,53046048049000000000000000000000000000001043,54050051053046057054000000000000000000001043,48046048052000000000000000000000000000001043,48046048056000000000000000000000000000001043,79000000000000000000000000000000000000001043,80000000000000000000000000000000000000001043,49057057055045048050045050049000000000001043,49057057055045048050045049051000000000001043,49057057055045048050045050050000000000001043,68069076073086069082032073078032080069083127,84082085067076000000000000000000000000001043,121032117110117115117097108032112097099108141,64
-575756,-375187,-526135,-79830,-945602|-486526|-966962|-50090|-475970|-303240|-481854|-297235|-964634|-617346|-977845|-173132|-656733|-213758|-607940|,-839280|-530931|-290218|-373123|-338511|-185617|-370331|-941957|-811651|-769509|-507248|-884139|-892979|-516482|-382206|,-746181|-497864|-607158|-120639|-987111|-960670|-985769|-569444|-362399|-42392|-779644|-198751|-89179|-706455|-533606|,-881285|-938830|-461857|-695333|-106183|-837209|-314889|-991899|-806254|-709722|-362274|-566437|-974355|-542063|-668882|,-446992|-889209|-93997|-858287|-620283|-836978|-997857|-399490|-842862|-998181|-426154|-448722|-215431|-252530|-128113|,-719731|-260227|-650412|-324295|-355806|-761674|-164357|-69145|-235218|-365119|-953608|-872146|-273656|-566057|-675775|,-681411|-877370|-92775|-381028|-204400|-598734|-304747|-502159|-615154|-188624|-538637|-725360|-880628|-276356|-213872|,-520276|-603131|-632330|-327511|-963383|-829155|-218897|-428339|-100555|-883666|-175353|-943415|-745501|-553363|-557128|,-57945|-387076|-246986|-609301|-477302|-283403|-614511|-280325|-898653|-622288|-718795|-736833|-246204|-741353|-188114|,-546711|-652|-509220|-678113|-862768|-928041|-191162|-770976|-196420|-820048|-11621|-176228|-101|-447181|-574054|,-268551|-307261|-108839|-526872|-93357|-434274|-212533|-822332|-439317|-147342|-314496|-230445|-181539|-303334|-993196|,-540583|-920856|-387307|-931614|-832264|-761188|-853163|-104914|-727682|-396688|-661898|-54718|-138245|-45216|-231716|,1111,176072,16073,1048,52052046048049000000000000000000000000001043,52056053051050046056057000000000000000001043,48046048057000000000000000000000000000001043,48046048055000000000000000000000000000001043,79000000000000000000000000000000000000001043,80000000000000000000000000000000000000001043,49057057055045048051045049057000000000001043,49057057055045048049045050058000000000001043,49057057055045048052045049052000000000001043,68069076073086069082032073078032080069083127,82065073077000000000000000000000000000001043,115101032113117105099107108121032097098112162,65
